Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,move_time_s,cluster,Tiempo_Optimo,Hora_Minutos,Periodo_Dia,Total_Vehiculos_lag1,Ocupacion_lag1,Media_Movil_3ciclos,Tendencia_Vehiculos,Capacidad_Teorica,Saturacion_Actual
4,6.11,9.25,1900-01-01 14:46:18,14:46:51,3,3,33,1,20,886,2,10.0,14.72,5.666666666666667,-6.0,5.400981996726677,0.7406060606060607
7,2.32,16.24,1900-01-01 14:46:27,14:47:00,4,3,33,0,35,886,2,4.0,9.25,7.0,3.0,14.224137931034484,0.49212121212121207
8,2.51,20.0,1900-01-01 14:47:30,14:48:03,1,3,33,0,35,887,2,7.0,16.24,6.333333333333333,1.0,13.147410358565738,0.6084848484848484
12,1.66,18.65,1900-01-01 14:47:41,14:48:14,5,3,33,0,35,887,2,8.0,20.0,9.0,4.0,19.87951807228916,0.6036363636363635
9,2.14,17.94,1900-01-01 14:48:39,14:49:12,2,3,33,0,35,888,2,12.0,18.65,9.666666666666666,-3.0,15.42056074766355,0.5836363636363636
4,2.61,7.77,1900-01-01 14:48:50,14:49:23,3,3,33,1,20,888,2,9.0,17.94,8.333333333333334,-5.0,12.64367816091954,0.31636363636363635
4,7.44,5.44,1900-01-01 14:48:59,14:49:32,4,3,33,2,29,888,2,4.0,7.77,5.666666666666667,0.0,4.435483870967742,0.9018181818181819
4,3.4,10.1,1900-01-01 14:50:02,14:50:35,1,3,33,1,20,890,2,4.0,5.44,4.0,0.0,9.705882352941178,0.41212121212121205
4,3.14,6.41,1900-01-01 14:50:13,14:50:46,5,3,33,1,22,890,2,4.0,10.1,4.0,0.0,10.509554140127388,0.3806060606060606
6,2.93,10.93,1900-01-01 14:51:11,14:51:44,2,3,33,1,20,891,2,4.0,6.41,4.666666666666667,2.0,11.262798634812286,0.5327272727272727
18,1.73,27.43,1900-01-01 14:51:22,14:51:55,3,3,33,0,35,891,2,6.0,10.93,9.333333333333334,12.0,19.07514450867052,0.9436363636363637
5,3.52,4.79,1900-01-01 14:51:31,14:52:04,4,3,33,1,24,891,2,18.0,27.43,9.666666666666666,-13.0,9.375,0.5333333333333333
4,2.33,9.81,1900-01-01 14:52:34,14:53:07,1,3,33,1,20,892,2,5.0,4.79,9.0,-1.0,14.163090128755364,0.2824242424242424
7,4.75,10.23,1900-01-01 14:52:45,14:53:18,5,3,33,1,22,892,2,4.0,9.81,5.333333333333333,3.0,6.947368421052632,1.0075757575757576
9,2.11,19.68,1900-01-01 14:53:43,14:54:16,2,3,33,0,35,893,2,7.0,10.23,6.666666666666667,2.0,15.639810426540285,0.5754545454545454
8,2.88,15.3,1900-01-01 14:53:54,14:54:27,3,3,33,0,35,893,2,9.0,19.68,8.0,-1.0,11.458333333333334,0.6981818181818181
6,2.48,9.31,1900-01-01 14:54:03,14:54:36,4,3,33,1,24,894,2,8.0,15.3,7.666666666666667,-2.0,13.306451612903226,0.4509090909090909
3,3.19,8.04,1900-01-01 14:55:06,14:55:39,1,3,33,1,20,895,2,6.0,9.31,5.666666666666667,-3.0,10.344827586206897,0.29
8,1.45,9.14,1900-01-01 14:55:17,14:55:50,5,3,33,0,35,895,2,3.0,8.04,5.666666666666667,5.0,22.758620689655174,0.3515151515151515
7,2.96,13.01,1900-01-01 14:56:15,14:56:48,2,3,33,0,35,896,2,8.0,9.14,6.0,-1.0,11.14864864864865,0.6278787878787878
4,9.08,4.47,1900-01-01 14:56:26,14:56:59,3,3,33,2,36,896,2,7.0,13.01,6.333333333333333,-3.0,3.6343612334801763,1.1006060606060606
6,4.78,13.03,1900-01-01 14:56:35,14:57:08,4,3,33,1,24,896,2,4.0,4.47,5.666666666666667,2.0,6.903765690376568,0.8690909090909091
4,3.23,10.48,1900-01-01 14:57:38,14:58:11,1,3,33,1,20,897,2,6.0,13.03,4.666666666666667,-2.0,10.21671826625387,0.3915151515151515
5,3.65,4.67,1900-01-01 14:57:49,14:58:22,5,3,33,1,22,897,2,4.0,10.48,5.0,1.0,9.04109589041096,0.553030303030303
7,2.39,14.41,1900-01-01 14:58:47,14:59:20,2,3,33,0,35,898,2,5.0,4.67,5.333333333333333,2.0,13.807531380753137,0.5069696969696971
7,3.11,12.44,1900-01-01 14:58:58,14:59:31,3,3,33,0,35,898,2,7.0,14.41,6.333333333333333,0.0,10.610932475884244,0.6596969696969697
5,5.85,10.2,1900-01-01 14:59:07,14:59:40,4,3,33,1,24,899,2,7.0,12.44,6.333333333333333,-2.0,5.641025641025641,0.8863636363636364
5,4.47,13.41,1900-01-01 15:00:10,15:00:43,1,3,33,1,20,900,2,5.0,10.2,5.666666666666667,0.0,7.38255033557047,0.6772727272727272
9,1.92,12.44,1900-01-01 15:00:21,15:00:54,5,3,33,0,35,900,2,5.0,13.41,6.333333333333333,4.0,17.1875,0.5236363636363637
10,2.44,18.8,1900-01-01 15:01:19,15:01:52,2,3,33,0,35,901,2,9.0,12.44,8.0,1.0,13.524590163934427,0.7393939393939394
7,3.35,14.22,1900-01-01 15:01:30,15:02:03,3,3,33,0,35,901,2,10.0,18.8,8.666666666666666,-3.0,9.850746268656716,0.7106060606060607
8,2.8,21.51,1900-01-01 15:01:39,15:02:12,4,3,33,0,35,901,2,7.0,14.22,8.333333333333334,1.0,11.785714285714286,0.6787878787878787
3,3.78,8.07,1900-01-01 15:02:42,15:03:15,1,3,33,1,20,902,2,8.0,21.51,6.0,-5.0,8.730158730158731,0.3436363636363636
6,1.9,7.93,1900-01-01 15:02:53,15:03:26,5,3,33,1,20,902,2,3.0,8.07,5.666666666666667,3.0,17.36842105263158,0.34545454545454546
6,4.65,9.53,1900-01-01 15:03:51,15:04:24,2,3,33,1,30,903,2,6.0,7.93,5.0,0.0,7.096774193548386,0.8454545454545456
6,2.43,10.26,1900-01-01 15:04:02,15:04:35,3,3,33,1,20,904,2,6.0,9.53,6.0,0.0,13.580246913580247,0.44181818181818183
4,6.5,12.07,1900-01-01 15:04:11,15:04:44,4,3,33,1,28,904,2,6.0,10.26,5.333333333333333,-2.0,5.076923076923077,0.787878787878788
8,2.9,18.2,1900-01-01 15:05:14,15:05:47,1,3,33,0,35,905,2,4.0,12.07,6.0,4.0,11.379310344827587,0.703030303030303
9,2.76,16.44,1900-01-01 15:05:25,15:05:58,5,3,33,0,35,905,2,8.0,18.2,7.0,1.0,11.956521739130435,0.7527272727272727
11,2.58,23.6,1900-01-01 15:06:23,15:06:56,2,3,33,0,35,906,2,9.0,16.44,9.333333333333334,2.0,12.790697674418604,0.86
8,3.64,10.66,1900-01-01 15:06:34,15:07:07,3,3,33,0,35,906,2,11.0,23.6,9.333333333333334,-3.0,9.065934065934066,0.8824242424242424
13,1.74,28.66,1900-01-01 15:06:43,15:07:16,4,3,33,0,35,906,2,8.0,10.66,10.666666666666666,5.0,18.96551724137931,0.6854545454545454
4,1.71,10.97,1900-01-01 15:07:46,15:08:19,1,3,33,1,20,907,2,13.0,28.66,8.333333333333334,-9.0,19.29824561403509,0.20727272727272725
5,5.83,5.74,1900-01-01 15:07:57,15:08:30,5,3,33,1,20,907,2,4.0,10.97,7.333333333333333,1.0,5.660377358490566,0.8833333333333334
12,2.27,18.06,1900-01-01 15:08:55,15:09:28,2,3,33,0,35,908,2,5.0,5.74,7.0,7.0,14.537444933920705,0.8254545454545454
7,4.12,12.92,1900-01-01 15:09:06,15:09:39,3,3,33,0,35,909,2,12.0,18.06,8.0,-5.0,8.009708737864077,0.873939393939394
4,6.28,4.98,1900-01-01 15:09:15,15:09:48,4,3,33,1,28,909,2,7.0,12.92,7.666666666666667,-3.0,5.254777070063694,0.7612121212121212
4,2.37,10.75,1900-01-01 15:10:18,15:10:51,1,3,33,1,20,910,2,4.0,4.98,5.0,0.0,13.924050632911392,0.2872727272727273
5,2.4,5.99,1900-01-01 15:10:29,15:11:02,5,3,33,1,20,910,2,4.0,10.75,4.333333333333333,1.0,13.75,0.36363636363636365
8,2.31,19.11,1900-01-01 15:11:27,15:12:00,2,3,33,0,35,911,2,5.0,5.99,5.666666666666667,3.0,14.285714285714285,0.56
10,1.92,18.13,1900-01-01 15:11:38,15:12:11,3,3,33,0,35,911,2,8.0,19.11,7.666666666666667,2.0,17.1875,0.5818181818181818
8,3.31,17.21,1900-01-01 15:11:47,15:12:20,4,3,33,0,35,911,2,10.0,18.13,8.666666666666666,-2.0,9.969788519637461,0.8024242424242425
6,2.33,14.19,1900-01-01 15:12:50,15:13:23,1,3,33,0,35,912,2,8.0,17.21,8.0,-2.0,14.163090128755364,0.42363636363636364
13,1.7,19.86,1900-01-01 15:13:01,15:13:34,5,3,33,0,35,913,2,6.0,14.19,9.0,7.0,19.411764705882355,0.6696969696969697
7,2.31,14.41,1900-01-01 15:13:59,15:14:32,2,3,33,0,35,913,2,13.0,19.86,8.666666666666666,-6.0,14.285714285714285,0.49000000000000005
4,2.78,6.74,1900-01-01 15:14:10,15:14:43,3,3,33,1,20,914,2,7.0,14.41,8.0,-3.0,11.870503597122303,0.3369696969696969
8,2.01,9.99,1900-01-01 15:14:19,15:14:52,4,3,33,0,35,914,2,4.0,6.74,6.333333333333333,4.0,16.417910447761194,0.48727272727272725
5,4.17,13.47,1900-01-01 15:15:22,15:15:55,1,3,33,1,20,915,2,8.0,9.99,5.666666666666667,-3.0,7.913669064748202,0.6318181818181817
3,3.33,4.41,1900-01-01 15:15:33,15:16:06,5,3,33,1,20,915,2,5.0,13.47,5.333333333333333,-2.0,9.90990990990991,0.30272727272727273
8,3.04,15.16,1900-01-01 15:16:31,15:17:04,2,3,33,0,35,916,2,3.0,4.41,5.333333333333333,5.0,10.855263157894736,0.736969696969697
8,3.1,19.51,1900-01-01 15:16:42,15:17:15,3,3,33,0,35,916,2,8.0,15.16,6.333333333333333,0.0,10.64516129032258,0.7515151515151516
11,2.77,24.02,1900-01-01 15:16:51,15:17:24,4,3,33,0,35,916,2,8.0,19.51,9.0,3.0,11.913357400722022,0.9233333333333333
3,2.29,7.04,1900-01-01 15:17:54,15:18:27,1,3,33,1,20,917,2,11.0,24.02,7.333333333333333,-8.0,14.410480349344978,0.2081818181818182
7,2.99,13.87,1900-01-01 15:18:05,15:18:38,5,3,33,0,35,918,2,3.0,7.04,7.0,4.0,11.036789297658862,0.6342424242424243
4,1.08,4.61,1900-01-01 15:19:03,15:19:36,2,3,33,1,20,919,2,7.0,13.87,4.666666666666667,-3.0,30.555555555555554,0.13090909090909092
11,2.88,18.59,1900-01-01 15:19:14,15:19:47,3,3,33,0,35,919,2,4.0,4.61,7.333333333333333,7.0,11.458333333333334,0.96
7,2.92,15.68,1900-01-01 15:19:23,15:19:56,4,3,33,0,35,919,2,11.0,18.59,7.333333333333333,-4.0,11.301369863013699,0.6193939393939394
9,1.26,22.61,1900-01-01 15:20:26,15:20:59,1,3,33,0,35,920,2,7.0,15.68,9.0,2.0,26.19047619047619,0.34363636363636363
15,1.83,19.49,1900-01-01 15:20:37,15:21:10,5,3,33,0,35,920,2,9.0,22.61,10.333333333333334,6.0,18.0327868852459,0.8318181818181818
7,2.61,8.3,1900-01-01 15:21:35,15:22:08,2,3,33,1,20,921,2,15.0,19.49,10.333333333333334,-8.0,12.64367816091954,0.5536363636363636
8,2.38,14.38,1900-01-01 15:21:46,15:22:19,3,3,33,0,35,921,2,7.0,8.3,10.0,1.0,13.865546218487395,0.5769696969696969
13,2.2,32.63,1900-01-01 15:21:55,15:22:28,4,3,33,0,35,921,2,8.0,14.38,9.333333333333334,5.0,14.999999999999998,0.8666666666666668
3,2.23,7.51,1900-01-01 15:22:58,15:23:31,1,3,33,1,20,922,2,13.0,32.63,8.0,-10.0,14.798206278026907,0.2027272727272727
8,2.73,13.77,1900-01-01 15:23:09,15:23:42,5,3,33,0,35,923,2,3.0,7.51,8.0,5.0,12.087912087912088,0.6618181818181819
11,2.2,23.23,1900-01-01 15:24:07,15:24:40,2,3,33,0,35,924,2,8.0,13.77,7.333333333333333,3.0,14.999999999999998,0.7333333333333334
7,2.42,11.6,1900-01-01 15:24:18,15:24:51,3,3,33,0,35,924,2,11.0,23.23,8.666666666666666,-4.0,13.636363636363637,0.5133333333333333
10,2.32,22.22,1900-01-01 15:24:27,15:25:00,4,3,33,0,35,924,2,7.0,11.6,9.333333333333334,3.0,14.224137931034484,0.703030303030303
9,1.76,25.51,1900-01-01 15:25:30,15:26:03,1,3,33,0,35,925,2,10.0,22.22,8.666666666666666,-1.0,18.75,0.48
10,2.87,15.71,1900-01-01 15:25:41,15:26:14,5,3,33,0,35,925,2,9.0,25.51,9.666666666666666,1.0,11.498257839721253,0.8696969696969697
8,1.61,17.73,1900-01-01 15:26:39,15:27:12,2,3,33,0,35,926,2,10.0,15.71,9.0,-2.0,20.496894409937887,0.3903030303030303
7,2.67,13.8,1900-01-01 15:26:50,15:27:23,3,3,33,0,35,926,2,8.0,17.73,8.333333333333334,-1.0,12.359550561797754,0.5663636363636363
10,2.11,30.37,1900-01-01 15:26:59,15:27:32,4,3,33,0,35,926,2,7.0,13.8,8.333333333333334,3.0,15.639810426540285,0.6393939393939394
5,3.08,13.33,1900-01-01 15:28:02,15:28:35,1,3,33,1,20,928,2,10.0,30.37,7.333333333333333,-5.0,10.714285714285714,0.4666666666666667
6,1.48,10.59,1900-01-01 15:28:13,15:28:46,5,3,33,1,20,928,2,5.0,13.33,7.0,1.0,22.2972972972973,0.2690909090909091
13,2.15,23.14,1900-01-01 15:29:11,15:29:44,2,3,33,0,35,929,2,6.0,10.59,8.0,7.0,15.348837209302326,0.8469696969696969
13,2.1,23.4,1900-01-01 15:29:22,15:29:55,3,3,33,0,35,929,2,13.0,23.14,10.666666666666666,0.0,15.714285714285714,0.8272727272727273
8,1.52,16.4,1900-01-01 15:29:31,15:30:04,4,3,33,0,35,929,2,13.0,23.4,11.333333333333334,-5.0,21.710526315789473,0.3684848484848485
6,3.69,14.59,1900-01-01 15:30:34,15:31:07,1,3,33,0,35,930,2,8.0,16.4,9.0,-2.0,8.94308943089431,0.6709090909090909
18,1.73,26.59,1900-01-01 15:30:45,15:31:18,5,3,33,0,35,930,2,6.0,14.59,10.666666666666666,12.0,19.07514450867052,0.9436363636363637
1,0.0,2.82,1900-01-01 15:31:43,15:32:16,2,3,33,1,20,931,2,18.0,26.59,8.333333333333334,-17.0,33.0,0.030303030303030304
6,2.6,15.87,1900-01-01 15:31:54,15:32:27,3,3,33,0,35,931,2,1.0,2.82,8.333333333333334,5.0,12.692307692307692,0.4727272727272728
6,2.43,15.31,1900-01-01 15:32:03,15:32:36,4,3,33,0,35,932,2,6.0,15.87,4.333333333333333,0.0,13.580246913580247,0.44181818181818183
8,3.55,20.8,1900-01-01 15:33:06,15:33:39,1,3,33,0,35,933,2,6.0,15.31,6.666666666666667,2.0,9.295774647887324,0.8606060606060606
13,1.92,14.83,1900-01-01 15:33:17,15:33:50,5,3,33,0,35,933,2,8.0,20.8,9.0,5.0,17.1875,0.7563636363636363
6,2.38,11.93,1900-01-01 15:34:15,15:34:48,2,3,33,1,20,934,2,13.0,14.83,9.0,-7.0,13.865546218487395,0.43272727272727274
5,2.7,12.84,1900-01-01 15:34:26,15:34:59,3,3,33,1,20,934,2,6.0,11.93,8.0,-1.0,12.222222222222221,0.4090909090909091
7,2.11,13.76,1900-01-01 15:34:35,15:35:08,4,3,33,0,35,934,2,5.0,12.84,6.0,2.0,15.639810426540285,0.44757575757575757
4,2.14,11.72,1900-01-01 15:35:38,15:36:11,1,3,33,1,20,935,2,7.0,13.76,5.333333333333333,-3.0,15.42056074766355,0.2593939393939394
8,3.1,15.77,1900-01-01 15:35:49,15:36:22,5,3,33,0,35,935,2,4.0,11.72,6.333333333333333,4.0,10.64516129032258,0.7515151515151516
1,0.0,1.54,1900-01-01 15:36:47,15:37:20,2,3,33,1,20,936,2,8.0,15.77,4.333333333333333,-7.0,33.0,0.030303030303030304
6,2.62,16.98,1900-01-01 15:36:58,15:37:31,3,3,33,0,35,936,2,1.0,1.54,5.0,5.0,12.595419847328245,0.4763636363636364
12,2.37,31.72,1900-01-01 15:37:07,15:37:40,4,3,33,0,35,937,2,6.0,16.98,6.333333333333333,6.0,13.924050632911392,0.8618181818181818
5,3.35,12.25,1900-01-01 15:38:10,15:38:43,1,3,33,1,20,938,2,12.0,31.72,7.666666666666667,-7.0,9.850746268656716,0.5075757575757576
15,2.23,18.73,1900-01-01 15:38:21,15:38:54,5,3,33,0,35,938,2,5.0,12.25,10.666666666666666,10.0,14.798206278026907,1.0136363636363637
10,1.69,15.59,1900-01-01 15:39:19,15:39:52,2,3,33,0,35,939,2,15.0,18.73,10.0,-5.0,19.526627218934912,0.5121212121212121
6,3.5,14.91,1900-01-01 15:39:30,15:40:03,3,3,33,0,35,939,2,10.0,15.59,10.333333333333334,-4.0,9.428571428571429,0.6363636363636364
5,4.77,11.15,1900-01-01 15:39:39,15:40:12,4,3,33,1,26,939,2,6.0,14.91,7.0,-1.0,6.918238993710692,0.7227272727272727
5,2.12,13.21,1900-01-01 15:40:42,15:41:15,1,3,33,1,20,940,2,5.0,11.15,5.333333333333333,0.0,15.566037735849056,0.3212121212121212
6,3.63,9.66,1900-01-01 15:40:53,15:41:26,5,3,33,1,20,940,2,5.0,13.21,5.333333333333333,1.0,9.090909090909092,0.6599999999999999
2,2.58,4.14,1900-01-01 15:41:51,15:42:24,2,3,33,1,20,941,2,6.0,9.66,4.333333333333333,-4.0,12.790697674418604,0.15636363636363637
4,5.23,9.5,1900-01-01 15:42:02,15:42:35,3,3,33,1,20,942,2,2.0,4.14,4.0,2.0,6.309751434034417,0.6339393939393939
11,2.72,29.52,1900-01-01 15:42:11,15:42:44,4,3,33,0,35,942,2,4.0,9.5,5.666666666666667,7.0,12.13235294117647,0.9066666666666667
6,3.16,14.27,1900-01-01 15:43:14,15:43:47,1,3,33,0,35,943,2,11.0,29.52,7.0,-5.0,10.443037974683543,0.5745454545454546
5,2.31,14.45,1900-01-01 15:43:25,15:43:58,5,3,33,1,20,943,2,6.0,14.27,7.333333333333333,-1.0,14.285714285714285,0.35000000000000003
10,1.97,18.24,1900-01-01 15:44:23,15:44:56,2,3,33,0,35,944,2,5.0,14.45,7.0,5.0,16.751269035532996,0.5969696969696969
6,2.31,17.02,1900-01-01 15:44:34,15:45:07,3,3,33,0,35,944,2,10.0,18.24,7.0,-4.0,14.285714285714285,0.42000000000000004
9,1.7,16.18,1900-01-01 15:44:43,15:45:16,4,3,33,0,35,944,2,6.0,17.02,8.333333333333334,3.0,19.411764705882355,0.46363636363636357
2,3.82,5.19,1900-01-01 15:45:46,15:46:19,1,3,33,1,20,945,2,9.0,16.18,5.666666666666667,-7.0,8.638743455497382,0.23151515151515153
5,2.7,15.09,1900-01-01 15:45:57,15:46:30,5,3,33,1,20,945,2,2.0,5.19,5.333333333333333,3.0,12.222222222222221,0.4090909090909091
2,2.58,5.87,1900-01-01 15:46:55,15:47:28,2,3,33,1,20,946,2,5.0,15.09,3.0,-3.0,12.790697674418604,0.15636363636363637
6,2.74,16.6,1900-01-01 15:47:06,15:47:39,3,3,33,0,35,947,2,2.0,5.87,4.333333333333333,4.0,12.043795620437955,0.4981818181818182
7,2.35,9.65,1900-01-01 15:47:15,15:47:48,4,3,33,1,20,947,2,6.0,16.6,5.0,1.0,14.042553191489361,0.49848484848484853
4,3.65,11.22,1900-01-01 15:48:18,15:48:51,1,3,33,1,20,948,2,7.0,9.65,5.666666666666667,-3.0,9.04109589041096,0.4424242424242424
3,5.05,7.04,1900-01-01 15:48:29,15:49:02,5,3,33,1,20,948,2,4.0,11.22,4.666666666666667,-1.0,6.534653465346535,0.45909090909090905
6,4.67,15.3,1900-01-01 15:49:27,15:50:00,2,3,33,0,35,949,2,3.0,7.04,4.333333333333333,3.0,7.0663811563169165,0.8490909090909091
6,2.49,14.64,1900-01-01 15:49:38,15:50:11,3,3,33,0,35,949,2,6.0,15.3,5.0,0.0,13.25301204819277,0.45272727272727276
4,2.94,8.09,1900-01-01 15:49:47,15:50:20,4,3,33,1,20,949,2,6.0,14.64,5.333333333333333,-2.0,11.224489795918368,0.3563636363636363
5,3.3,12.31,1900-01-01 15:50:50,15:51:23,1,3,33,1,20,950,2,4.0,8.09,5.0,1.0,10.0,0.5
3,5.33,8.13,1900-01-01 15:51:01,15:51:34,5,3,33,1,20,951,2,5.0,12.31,4.0,-2.0,6.191369606003752,0.48454545454545456
6,4.8,10.05,1900-01-01 15:51:59,15:52:32,2,3,33,1,20,951,2,3.0,8.13,4.666666666666667,3.0,6.875,0.8727272727272727
3,5.01,7.15,1900-01-01 15:52:10,15:52:43,3,3,33,1,20,952,2,6.0,10.05,4.0,-3.0,6.586826347305389,0.45545454545454545
3,4.7,8.73,1900-01-01 15:52:19,15:52:52,4,3,33,1,20,952,2,3.0,7.15,4.0,0.0,7.0212765957446805,0.4272727272727273
9,2.33,24.71,1900-01-01 15:53:22,15:53:55,1,3,33,0,35,953,2,3.0,8.73,5.0,6.0,14.163090128755364,0.6354545454545455
4,3.53,10.96,1900-01-01 15:53:33,15:54:06,5,3,33,1,20,953,2,9.0,24.71,5.333333333333333,-5.0,9.34844192634561,0.42787878787878786
14,1.94,23.43,1900-01-01 15:54:31,15:55:04,2,3,33,0,35,954,2,4.0,10.96,9.0,10.0,17.010309278350515,0.823030303030303
3,4.14,9.18,1900-01-01 15:54:42,15:55:15,3,3,33,1,20,954,2,14.0,23.43,7.0,-11.0,7.971014492753624,0.37636363636363634
5,3.41,12.06,1900-01-01 15:54:51,15:55:24,4,3,33,1,20,954,2,3.0,9.18,7.333333333333333,2.0,9.67741935483871,0.5166666666666666
3,3.53,8.55,1900-01-01 15:55:54,15:56:27,1,3,33,1,20,955,2,5.0,12.06,3.6666666666666665,-2.0,9.34844192634561,0.3209090909090909
4,3.72,11.61,1900-01-01 15:56:05,15:56:38,5,3,33,1,20,956,2,3.0,8.55,4.0,1.0,8.870967741935484,0.4509090909090909
6,2.96,15.6,1900-01-01 15:57:03,15:57:36,2,3,33,0,35,957,2,4.0,11.61,4.333333333333333,2.0,11.14864864864865,0.5381818181818182
6,2.92,17.17,1900-01-01 15:57:14,15:57:47,3,3,33,0,35,957,2,6.0,15.6,5.333333333333333,0.0,11.301369863013699,0.5309090909090909
4,3.94,9.59,1900-01-01 15:57:23,15:57:56,4,3,33,1,20,957,2,6.0,17.17,5.333333333333333,-2.0,8.375634517766498,0.47757575757575754
2,4.11,6.03,1900-01-01 15:58:26,15:58:59,1,3,33,1,20,958,2,4.0,9.59,4.0,-2.0,8.02919708029197,0.2490909090909091
3,5.08,8.54,1900-01-01 15:58:37,15:59:10,5,3,33,1,20,958,2,2.0,6.03,3.0,1.0,6.496062992125984,0.4618181818181818
4,3.69,10.82,1900-01-01 15:59:35,16:00:08,2,3,33,1,20,959,2,3.0,8.54,3.0,1.0,8.94308943089431,0.44727272727272727
4,4.95,11.63,1900-01-01 15:59:46,16:00:19,3,3,33,1,20,959,2,4.0,10.82,3.6666666666666665,0.0,6.666666666666666,0.6000000000000001
2,4.76,5.83,1900-01-01 15:59:55,16:00:28,4,3,33,1,20,959,2,4.0,11.63,3.3333333333333335,-2.0,6.932773109243698,0.28848484848484846
6,2.89,14.57,1900-01-01 07:58:53,07:59:26,2,4,33,0,35,478,1,0.0,0.0,6.0,0.0,11.418685121107266,0.5254545454545455
2,2.38,4.28,1900-01-01 07:59:04,07:59:37,3,4,33,1,20,479,1,6.0,14.57,4.0,-4.0,13.865546218487395,0.14424242424242423
7,4.02,17.87,1900-01-01 07:59:13,07:59:46,4,4,33,0,35,479,1,2.0,4.28,5.0,5.0,8.208955223880597,0.8527272727272727
7,1.21,18.81,1900-01-01 08:00:16,08:00:49,1,4,33,0,35,480,1,7.0,17.87,5.333333333333333,0.0,27.272727272727273,0.25666666666666665
3,1.58,6.94,1900-01-01 08:00:27,08:01:00,5,4,33,1,20,480,1,7.0,18.81,5.666666666666667,-4.0,20.886075949367086,0.14363636363636365
4,3.49,9.89,1900-01-01 08:01:25,08:01:58,2,4,33,1,20,481,1,3.0,6.94,4.666666666666667,1.0,9.455587392550143,0.42303030303030303
2,4.08,5.57,1900-01-01 08:01:36,08:02:09,3,4,33,1,20,481,1,4.0,9.89,3.0,-2.0,8.088235294117647,0.24727272727272728
9,3.81,23.21,1900-01-01 08:01:45,08:02:18,4,4,33,0,35,481,1,2.0,5.57,5.0,7.0,8.661417322834646,1.039090909090909
4,2.64,11.38,1900-01-01 08:02:48,08:03:21,1,4,33,1,20,482,1,9.0,23.21,5.0,-5.0,12.5,0.32
9,2.68,14.8,1900-01-01 08:02:59,08:03:32,5,4,33,0,35,482,1,4.0,11.38,7.333333333333333,5.0,12.313432835820894,0.730909090909091
4,3.74,10.49,1900-01-01 08:03:57,08:04:30,2,4,33,1,20,483,1,9.0,14.8,5.666666666666667,-5.0,8.823529411764705,0.45333333333333337
5,3.14,13.31,1900-01-01 08:04:08,08:04:41,3,4,33,1,20,484,1,4.0,10.49,6.0,1.0,10.509554140127388,0.47575757575757577
7,2.1,16.15,1900-01-01 08:04:17,08:04:50,4,4,33,0,35,484,1,5.0,13.31,5.333333333333333,2.0,15.714285714285714,0.4454545454545455
8,1.35,19.63,1900-01-01 08:05:20,08:05:53,1,4,33,0,35,485,1,7.0,16.15,6.666666666666667,1.0,24.444444444444443,0.32727272727272727
4,3.08,8.06,1900-01-01 08:05:31,08:06:04,5,4,33,1,20,485,1,8.0,19.63,6.333333333333333,-4.0,10.714285714285714,0.37333333333333335
6,3.17,16.35,1900-01-01 08:06:29,08:07:02,2,4,33,0,35,486,1,4.0,8.06,6.0,2.0,10.410094637223976,0.5763636363636363
2,1.44,4.94,1900-01-01 08:06:40,08:07:13,3,4,33,1,20,486,1,6.0,16.35,4.0,-4.0,22.916666666666668,0.08727272727272727
9,2.93,22.61,1900-01-01 08:06:49,08:07:22,4,4,33,0,35,486,1,2.0,4.94,5.666666666666667,7.0,11.262798634812286,0.7990909090909091
4,1.42,11.01,1900-01-01 08:07:52,08:08:25,1,4,33,1,20,487,1,9.0,22.61,5.0,-5.0,23.23943661971831,0.17212121212121212
6,1.52,8.14,1900-01-01 08:08:03,08:08:36,5,4,33,1,20,488,1,4.0,11.01,6.333333333333333,2.0,21.710526315789473,0.27636363636363637
3,3.36,8.33,1900-01-01 08:09:01,08:09:34,2,4,33,1,20,489,1,6.0,8.14,4.333333333333333,-3.0,9.821428571428571,0.3054545454545455
7,2.94,19.52,1900-01-01 08:09:12,08:09:45,3,4,33,0,35,489,1,3.0,8.33,5.333333333333333,4.0,11.224489795918368,0.6236363636363637
4,3.26,9.84,1900-01-01 08:09:21,08:09:54,4,4,33,1,20,489,1,7.0,19.52,4.666666666666667,-3.0,10.122699386503069,0.3951515151515151
2,1.24,4.15,1900-01-01 08:10:24,08:10:57,1,4,33,1,20,490,1,4.0,9.84,4.333333333333333,-2.0,26.612903225806452,0.07515151515151515
12,2.53,17.82,1900-01-01 08:10:35,08:11:08,5,4,33,0,35,490,1,2.0,4.15,6.0,10.0,13.043478260869566,0.9199999999999999
3,1.83,6.23,1900-01-01 08:11:33,08:12:06,2,4,33,1,20,491,1,12.0,17.82,5.666666666666667,-9.0,18.0327868852459,0.16636363636363638
5,2.12,8.71,1900-01-01 08:11:44,08:12:17,3,4,33,1,20,491,1,3.0,6.23,6.666666666666667,2.0,15.566037735849056,0.3212121212121212
4,1.17,11.02,1900-01-01 08:11:53,08:12:26,4,4,33,1,20,491,1,5.0,8.71,4.0,-1.0,28.205128205128208,0.14181818181818182
6,1.97,15.8,1900-01-01 08:12:56,08:13:29,1,4,33,0,35,492,1,4.0,11.02,5.0,2.0,16.751269035532996,0.35818181818181816
